,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
27,basilisp,basilisp-lang/basilisp,['written-in-python'],supersets,https://github.com/basilisp-lang/basilisp,https://github.com/basilisp-lang/basilisp,EPL-1.0,2018-05-13 16:07:19,2026-05-10 17:37:15,2026-05-10 17:37:13,672,4.0,22,11,713,46,552,456,2026-04-09 23:10:46,0.5.1,341.0,3.0,41.0,A Clojure-compatible(-ish) Lisp dialect hosted on Python 3 with seamless Python interop.,36.0,36.0,10.0,18,False,3,
28,rapydscript,atsepkov/RapydScript,['written-in-javascript'],supersets,https://github.com/atsepkov/RapydScript,https://github.com/atsepkov/RapydScript,BSD-2-Clause,2013-04-29 01:55:10,2023-07-26 22:33:26,2023-07-26 22:33:26,755,,65,34,91,22,140,688,2020-10-17 12:46:06,0.6.00,114.0,1.0,2.0,"Python-inspired, decluttered JavaScript.",82.0,82.0,15.0,16,False,3,
29,starlark,bazelbuild/starlark,['written-in-go'],subsets,https://github.com/bazelbuild/starlark,https://github.com/bazelbuild/starlark,Apache-2.0,2018-08-16 16:04:57,2026-02-06 18:27:51,2026-02-06 18:27:50,136,,174,56,177,63,93,2982,,,,,,Starlark Language.,,,32.0,15,True,3,
30,stackless,stackless-dev/stackless,['written-in-c'],supersets,https://github.com/stackless-dev/stackless,https://github.com/stackless-dev/stackless,,2017-09-05 14:36:10,2025-02-13 14:11:16,2025-02-13 14:11:16,106030,,63,2,40,12,256,1052,,,,,,The Stackless Python programming language.,,,999.0,15,False,3,-2.0
31,hissp,gilch/hissp,['written-in-python'],supersets,https://github.com/gilch/hissp,https://github.com/gilch/hissp,Apache-2.0,2019-05-05 21:20:44,2026-04-13 18:30:01,2025-07-27 21:37:48,1399,,13,3,183,24,62,443,2024-11-11 03:39:25,0.5.0,51.0,0.0,5.0,Its Python with a Lissp.,6.0,6.0,3.0,15,True,3,
32,dg,pyos/dg,['written-in-python'],supersets,https://github.com/pyos/dg,https://github.com/pyos/dg,MIT,2014-03-04 09:19:37,2020-06-20 12:21:52,2020-06-14 13:03:52,1025,,21,22,5,15,33,580,,,,,,A programming language for the CPython VM.,10.0,10.0,2.0,14,False,3,
33,mypyc,mypyc/mypyc,['written-in-python'],compilers,https://github.com/mypyc/mypyc,https://github.com/mypyc/mypyc,,2017-07-24 10:41:19,2023-04-17 10:24:19,2021-03-07 14:04:25,643,,48,38,441,279,468,1990,,,,,,Compile type annotated Python to fast C extensions.,,,20.0,13,False,3,
34,mochi,i2y/mochi,['written-in-python'],supersets,https://github.com/i2y/mochi,https://github.com/i2y/mochi,MIT,2014-11-09 13:35:19,2016-07-07 21:20:56,2016-07-07 21:20:44,402,,28,43,25,12,9,914,,,,,,Dynamically typed functional programming language.,6.0,6.0,11.0,13,False,3,
35,violet,LiarPrincess/Violet,['written-in-swift'],implemented-in-other-languages,https://github.com/LiarPrincess/Violet,https://github.com/LiarPrincess/Violet,MIT,2021-10-06 11:37:36,2025-02-13 11:14:10,2025-02-13 11:14:08,2225,,7,5,14,7,3,194,,,,,,Python VM written in Swift.,,,3.0,11,False,3,
36,skybison,tekknolagi/skybison,['written-in-cpp'],cpython-forks,https://github.com/tekknolagi/skybison,https://github.com/tekknolagi/skybison,,2021-08-31 07:49:53,2025-07-03 13:23:42,2024-02-22 20:59:55,5239,,3,1,76,437,15,51,,,,,,A fork of Instagrams experimental performance oriented greenfield implementation of Python. It features small objects;..,,,90.0,8,False,3,
37,osmium,Rexicon226/osmium,['written-in-zig'],implemented-in-other-languages,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142,,5,1,17,1,1,64,,,,,,A Python Interpreter written in Zig.,,,,5,False,3,
